image name	percentage similarity	matching time	time_to_fetch_descriptors
0ther6	0	0.0015599727630615234	1.5678949356079102
other7	0	0.0020859241485595703	1.6963629722595215
other8	0	0.0006310939788818359	1.520010232925415
other9	0	0.013585090637207031	1.902397871017456
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.001734018325805664	1.7624740600585938
rot_90	100	0.0017380714416503906	1.6173779964447021
cropped	74	0.002321004867553711	1.9731831550598145
lumino	43	0.003061056137084961	1.6623730659484863
rot_45	17	0.0018470287322998047	3.5543160438537598
blurred	8	0.0009288787841796875	1.535728931427002
other1	2	0.0005850791931152344	1.5816872119903564
other2	2	0.0016968250274658203	0.12185502052307129
other3	1	0.0044400691986083984	3.408957004547119
other4	1	0.0014231204986572266	1.4961860179901123
0ther5	0	0.0028810501098632812	3.689929962158203
0ther6	0	0.003362894058227539	1.7101399898529053
other7	0	0.0019931793212890625	1.7155849933624268
other8	0	0.0006601810455322266	1.6078758239746094
other9	0	0.016904115676879883	1.9283101558685303
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.002068042755126953	1.7690610885620117
rot_90	100	0.0017409324645996094	2.3638570308685303
cropped	74	0.002721071243286133	1.834350824356079
lumino	43	0.0029158592224121094	1.9500548839569092
rot_45	24	0.0019218921661376953	3.4434170722961426
blurred	9	0.0006399154663085938	1.7158360481262207
other1	6	0.0007901191711425781	3.2933969497680664
other2	4	0.0011730194091796875	1.982469081878662
other3	2	0.001705169677734375	0.11761689186096191
other4	1	0.002924203872680664	3.4178240299224854
0ther5	1	0.006794929504394531	3.7697360515594482
0ther6	0	0.005090951919555664	2.744339942932129
other7	0	0.0026481151580810547	2.0010628700256348
other8	0	0.0006361007690429688	1.6051030158996582
other9	0	0.014552831649780273	1.940723180770874
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.002007007598876953	1.8705289363861084
rot_90	100	0.0017490386962890625	2.793596029281616
cropped	74	0.0025370121002197266	1.6752479076385498
lumino	45	0.0037200450897216797	1.9216501712799072
rot_45	28	0.00191497802734375	4.972811937332153
blurred	11	0.0008571147918701172	1.7107150554656982
other1	8	0.0006740093231201172	1.7145349979400635
other2	5	0.0010111331939697266	1.4935932159423828
other3	2	0.003167867660522461	4.799155950546265
other4	2	0.0016880035400390625	0.11802411079406738
0ther5	1	0.004437923431396484	3.762769937515259
0ther6	1	0.0020780563354492188	1.70762300491333
other7	0	0.00639796257019043	2.1328670978546143
other8	0	0.0006389617919921875	1.5334808826446533
other9	0	0.013921022415161133	1.8980400562286377
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0020821094512939453	1.7907919883728027
rot_90	100	0.0017511844635009766	1.9831900596618652
cropped	75	0.002527952194213867	1.7062010765075684
lumino	45	0.0029761791229248047	2.0902099609375
rot_45	34	0.0018458366394042969	3.4443070888519287
blurred	20	0.0005750656127929688	1.6048200130462646
other1	15	0.0006420612335205078	1.5833990573883057
other2	7	0.0010318756103515625	1.5164289474487305
other3	4	0.002920866012573242	4.494492053985596
other4	2	0.0016798973083496094	0.12034893035888672
0ther5	1	0.0045931339263916016	3.3400020599365234
0ther6	1	0.0021369457244873047	1.7712321281433105
other7	0	0.007304191589355469	2.0425829887390137
other8	0	0.00061798095703125	1.6685738563537598
other9	0	0.013271808624267578	1.9020180702209473
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0016918182373046875	1.713381052017212
rot_90	100	0.0022509098052978516	2.1598830223083496
cropped	75	0.0022001266479492188	1.6695928573608398
lumino	46	0.004377126693725586	2.3355958461761475
rot_45	39	0.0007078647613525391	1.5785009860992432
blurred	38	0.0018410682678222656	3.5758209228515625
other1	17	0.0006260871887207031	1.6534240245819092
other2	11	0.0014538764953613281	1.5573999881744385
other3	4	0.002847909927368164	3.9248831272125244
other4	4	0.0017168521881103516	0.11087512969970703
0ther5	1	0.003484010696411133	2.3776931762695312
0ther6	1	0.005167961120605469	3.7913269996643066
other7	1	0.0025289058685302734	1.704681158065796
other8	0	0.0006558895111083984	1.5382349491119385
other9	0	0.013264894485473633	1.8770461082458496
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0017940998077392578	1.8494582176208496
rot_90	100	0.0017390251159667969	1.6045241355895996
cropped	76	0.0021600723266601562	1.662842035293579
lumino	54	0.0004811286926269531	1.5517089366912842
rot_45	46	0.003777027130126953	1.6499221324920654
blurred	44	0.0022940635681152344	3.605726957321167
other1	20	0.0006499290466308594	1.7145600318908691
other2	16	0.001138925552368164	1.5007741451263428
other3	6	0.0020360946655273438	1.6427180767059326
other4	6	0.0017399787902832031	0.1118478775024414
0ther5	5	0.0028769969940185547	3.4597158432006836
0ther6	4	0.0034019947052001953	1.64280104637146
other7	2	0.004489898681640625	3.533315896987915
other8	0	0.0006711483001708984	1.6888368129730225
other9	0	0.013857126235961914	1.846836805343628
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0016949176788330078	1.6793501377105713
rot_90	100	0.0017769336700439453	1.6840460300445557
cropped	77	0.0027599334716796875	2.3403220176696777
lumino	70	0.0006420612335205078	1.7063589096069336
rot_45	53	0.002023935317993164	3.4228439331054688
blurred	46	0.002888917922973633	1.639704942703247
other1	32	0.0008618831634521484	1.7531859874725342
other2	23	0.0010890960693359375	1.614443063735962
other3	12	0.002157926559448242	1.6892080307006836
other4	8	0.0017168521881103516	0.11370491981506348
0ther5	7	0.003011941909790039	3.4787988662719727
0ther6	7	0.003564119338989258	1.6598701477050781
other7	4	0.004438877105712891	3.337721109390259
other8	0	0.0009210109710693359	1.495697021484375
other9	0	0.015548944473266602	2.6044108867645264
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0022461414337158203	2.7050769329071045
rot_90	100	0.0021331310272216797	2.437087059020996
cropped	77	0.0005409717559814453	1.5638341903686523
lumino	77	0.002209901809692383	1.6845641136169434
rot_45	63	0.002856016159057617	5.126846075057983
blurred	51	0.0006480216979980469	2.072396993637085
other1	48	0.0034651756286621094	1.6942689418792725
other2	39	0.0016179084777832031	1.49885892868042
other3	21	0.002566099166870117	1.6579370498657227
other4	16	0.0017549991607666016	0.11568284034729004
0ther5	15	0.002892017364501953	3.9482710361480713
0ther6	10	0.003464937210083008	1.7383089065551758
other7	5	0.004467010498046875	3.4140660762786865
other8	1	0.016662120819091797	1.8838169574737549
other9	0	0.0006349086761474609	1.5625040531158447
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0017008781433105469	1.704646110534668
rot_90	100	0.0017940998077392578	1.7294731140136719
cropped	89	0.0005009174346923828	2.0848779678344727
lumino	77	0.0024938583374023438	1.829664945602417
rot_45	69	0.0018239021301269531	3.4480209350585938
blurred	62	0.0009169578552246094	1.6558470726013184
other1	55	0.001123189926147461	1.655890941619873
other2	48	0.0028939247131347656	1.7007181644439697
other3	42	0.0029299259185791016	2.6966490745544434
other4	35	0.001779794692993164	0.1190950870513916
0ther5	26	0.003422975540161133	3.7034499645233154
0ther6	21	0.0037059783935546875	1.7303240299224854
other7	12	0.005590915679931641	3.7790980339050293
other8	3	0.013885021209716797	2.0095629692077637
other9	1	0.0006098747253417969	1.6627230644226074
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0007131099700927734	1.861685037612915
rot_90	100	0.0016891956329345703	2.256498098373413
cropped	100	0.0016999244689941406	1.6903629302978516
lumino	100	0.0004990100860595703	1.5400559902191162
rot_45	100	0.0011930465698242188	1.5327341556549072
blurred	100	0.0008358955383300781	2.1064648628234863
other1	96	0.0018210411071777344	0.11394715309143066
other2	90	0.0022420883178710938	4.639721870422363
other3	81	0.0020461082458496094	1.852457046508789
other4	79	0.0021409988403320312	1.7882909774780273
0ther5	51	0.003126859664916992	1.8418259620666504
0ther6	50	0.003013134002685547	3.7387800216674805
other7	40	0.00345611572265625	1.793483018875122
other8	28	0.004681825637817383	4.133311033248901
other9	9	0.014547109603881836	1.9749400615692139
